,problemId,titleKo,isSolvable,isPartial,acceptedUserCount,level,votedUserCount,sprout,givesNoRating,isLevelLocked,averageTries,official,tag
0,1001.0,A-B,1.0,0.0,211754.0,1.0,16.0,1.0,0.0,1.0,1.421,1.0,"implementation,arithmetic,math,"
1,1002.0,터렛,True,False,33208.0,8.0,231.0,False,False,False,4.4788,True,"case_work,geometry,math,"
2,1003.0,피보나치 함수,True,False,45387.0,8.0,182.0,False,False,False,3.0814,True,"dp,"
3,1004.0,어린 왕자,True,False,13599.0,8.0,125.0,False,False,False,2.1919,True,"geometry,math,"
4,1005.0,ACM Craft,True,False,11514.0,13.0,319.0,False,False,False,3.6463,True,"dp,graphs,topological_sorting,"
5,1006.0,습격자 초라기,True,False,1786.0,18.0,11.0,False,False,True,5.1036,True,"dp,"
6,1007.0,벡터 매칭,True,False,2986.0,14.0,149.0,False,False,False,2.6785,True,"bruteforcing,math,"
7,1008.0,A/B,True,False,170134.0,1.0,12.0,True,False,True,2.8799,True,"implementation,arithmetic,math,"
8,1009.0,분산처리,True,False,17641.0,4.0,143.0,False,False,False,4.1062,True,"implementation,math,"
9,1010.0,다리 놓기,True,False,30115.0,6.0,161.0,False,False,False,2.0673,True,"combinatorics,dp,math,"
10,1011.0,Fly me to the Alpha Centauri,True,False,21534.0,11.0,264.0,False,False,False,3.2042,True,"math,"
11,1012.0,유기농 배추,True,False,40845.0,9.0,25.0,False,False,True,2.6502,True,"graphs,graph_traversal,bfs,dfs,"
12,1013.0,Contact,True,False,3907.0,11.0,106.0,False,False,False,2.7464,True,"regex,string,"
13,1014.0,컨닝,True,False,1805.0,17.0,8.0,False,False,True,2.1429,True,"bitmask,dp,flow,dp_bitfield,"
14,1015.0,수열 정렬,True,False,5434.0,7.0,76.0,False,False,False,1.8631,True,"sorting,"
15,1016.0,제곱 ㄴㄴ 수,True,False,7271.0,15.0,262.0,False,False,False,4.678,True,"math,number_theory,primality_test,sieve,"
16,1017.0,소수 쌍,True,False,1872.0,18.0,165.0,False,False,False,3.9936,True,"bipartite_matching,math,number_theory,primality_test,sieve,"
17,1018.0,체스판 다시 칠하기,True,False,38620.0,7.0,218.0,False,False,False,2.0262,True,"bruteforcing,"
18,1019.0,책 페이지,True,False,3707.0,15.0,249.0,False,False,False,2.4098,True,"math,"
19,1020.0,디지털 카운터,True,False,457.0,19.0,56.0,False,False,False,3.5492,True,"dp,"
20,1021.0,회전하는 큐,True,False,18525.0,8.0,95.0,False,False,False,1.6444,True,"data_structures,deque,"
21,1022.0,소용돌이 예쁘게 출력하기,True,False,2791.0,13.0,62.0,False,False,False,3.3895,True,"implementation,math,"
22,1023.0,괄호 문자열,True,False,597.0,18.0,63.0,False,False,False,2.8827,True,"combinatorics,dp,math,"
23,1024.0,수열의 합,True,False,4637.0,9.0,61.0,False,False,False,3.5626,True,"math,"
24,1025.0,제곱수 찾기,True,False,1568.0,11.0,65.0,False,False,False,3.0446,True,"bruteforcing,"
25,1026.0,보물,True,False,29241.0,7.0,115.0,False,False,False,1.4687,True,"greedy,math,sorting,"
26,1027.0,고층 건물,True,False,2669.0,12.0,96.0,False,False,False,2.2735,True,"bruteforcing,geometry,math,"
27,1028.0,다이아몬드 광산,True,False,1371.0,16.0,125.0,False,False,False,4.0241,True,"dp,prefix_sum,"
28,1029.0,그림 교환,True,False,1037.0,15.0,75.0,False,False,False,3.6162,True,"bitmask,dp,dp_bitfield,"
29,1030.0,프렉탈 평면,True,False,774.0,13.0,34.0,False,False,False,2.2067,True,"divide_and_conquer,implementation,recursion,"
30,1031.0,스타 대결,True,False,440.0,21.0,48.0,False,False,False,4.125,True,"flow,"
31,1032.0,명령 프롬프트,True,False,15250.0,5.0,105.0,False,False,False,1.7517,True,"implementation,string,"
32,1033.0,칵테일,True,False,928.0,14.0,31.0,False,False,False,3.1056,True,"euclidean,graphs,graph_traversal,math,number_theory,"
33,1034.0,램프,True,False,1599.0,12.0,63.0,False,False,False,2.4321,True,"ad_hoc,bruteforcing,"
34,1035.0,조각 움직이기,True,False,485.0,15.0,44.0,False,False,False,2.3093,True,"bfs,bitmask,bruteforcing,graphs,graph_traversal,"
35,1036.0,36진수,True,False,829.0,15.0,75.0,False,False,False,4.2883,True,"arbitrary_precision,greedy,implementation,math,string,"
36,1037.0,약수,True,False,27760.0,5.0,124.0,False,False,False,1.7991,True,"math,number_theory,"
37,1038.0,감소하는 수,True,False,6029.0,11.0,117.0,False,False,False,2.974,True,"backtracking,bruteforcing,"
38,1039.0,교환,True,False,2692.0,14.0,83.0,False,False,False,4.4588,True,"bfs,graphs,graph_traversal,"
39,1040.0,정수,True,False,311.0,19.0,51.0,False,False,False,4.1833,True,"bitmask,dp,dp_bitfield,greedy,"
40,1041.0,주사위,True,False,3750.0,11.0,111.0,False,False,False,3.6629,True,"greedy,math,"
41,1042.0,움,True,False,99.0,20.0,8.0,False,False,False,2.8687,True,"dp,string,"
42,1043.0,거짓말,True,False,7764.0,12.0,163.0,False,False,False,2.2401,True,"data_structures,disjoint_set,graphs,graph_traversal,"
43,1044.0,팀 선발,True,False,227.0,18.0,35.0,False,False,False,5.837,True,"bitmask,mitm,"
44,1045.0,도로,True,False,300.0,15.0,34.0,False,False,False,3.68,True,"graphs,greedy,mst,"
45,1046.0,그림자,True,False,67.0,23.0,18.0,False,False,False,3.6716,True,"geometry,implementation,line_intersection,sweeping,"
46,1047.0,울타리,True,False,194.0,16.0,35.0,False,False,False,3.3969,True,"bruteforcing,greedy,"
47,1048.0,유니콘,True,False,167.0,17.0,26.0,False,False,False,3.0659,True,"dp,prefix_sum,"
48,1049.0,기타줄,True,False,8528.0,7.0,90.0,False,False,False,2.5659,True,"greedy,math,"
49,1050.0,물약,True,False,189.0,16.0,25.0,False,False,False,8.1799,True,"graphs,parsing,string,"
50,1051.0,숫자 정사각형,True,False,6806.0,8.0,72.0,False,False,False,2.3008,True,"bruteforcing,implementation,"
51,1052.0,물병,True,False,3293.0,10.0,54.0,False,False,False,2.5715,True,"bitmask,greedy,math,"
52,1053.0,팰린드롬 공장,True,False,381.0,15.0,24.0,False,False,False,2.6824,True,"bruteforcing,dp,"
53,1054.0,팰린드롬 문장,True,False,68.0,22.0,12.0,False,False,False,3.6176,True,"bitmask,dp,dp_bitfield,string,"
54,1055.0,끝이없음,True,False,137.0,18.0,24.0,False,False,False,4.7518,True,"implementation,recursion,simulation,"
55,1056.0,수,True,False,128.0,19.0,19.0,False,False,False,4.7813,True,"arbitrary_precision,binary_search,dp,"
56,1057.0,토너먼트,True,False,8898.0,7.0,69.0,False,False,False,1.7523,True,"bruteforcing,math,"
57,1058.0,친구,True,False,3427.0,9.0,46.0,False,False,False,2.2048,True,"bruteforcing,floyd_warshall,graphs,graph_traversal,"
58,1059.0,좋은 구간,True,False,3508.0,7.0,69.0,False,False,False,3.5952,True,"bruteforcing,math,sorting,"
59,1060.0,좋은 수,True,False,185.0,15.0,31.0,False,False,False,4.8216,True,"data_structures,math,priority_queue,sorting,"
60,1061.0,삼각형,True,False,43.0,20.0,7.0,False,False,False,7.3256,True,"convex_hull,geometry,"
61,1062.0,가르침,True,False,6987.0,12.0,102.0,False,False,False,3.9605,True,"backtracking,bitmask,bruteforcing,"
62,1063.0,킹,True,False,4081.0,8.0,40.0,False,False,False,2.5136,True,"implementation,simulation,"
63,1064.0,평행사변형,True,False,2057.0,7.0,55.0,False,False,False,3.211,True,"geometry,math,pythagoras,"
64,1065.0,한수,True,False,65613.0,7.0,108.0,False,False,False,1.8505,True,"bruteforcing,"
65,1066.0,에이한수,True,False,68.0,19.0,13.0,False,False,False,1.4412,True,"dp,greedy,"
66,1067.0,이동,True,False,1039.0,20.0,146.0,False,False,False,1.8643,True,"fft,math,"
67,1068.0,트리,True,False,10209.0,11.0,149.0,False,False,False,3.5363,True,"dfs,graphs,graph_traversal,trees,"
68,1069.0,집으로,True,False,1058.0,13.0,87.0,False,False,False,3.3592,True,"ad_hoc,case_work,geometry,"
69,1070.0,김지민의 침략,True,False,67.0,20.0,11.0,False,False,False,3.3881,True,"flow,graphs,mfmc,"
70,1071.0,소트,True,False,794.0,16.0,101.0,False,False,False,3.3741,True,"greedy,"
71,1072.0,게임,True,False,6633.0,8.0,67.0,False,False,False,4.2061,True,"binary_search,math,"
72,1073.0,도미노,True,False,142.0,18.0,12.0,False,False,False,1.7887,True,"eulerian_path,graphs,math,"
73,1074.0,Z,True,False,19406.0,10.0,190.0,False,False,False,2.4836,True,"divide_and_conquer,recursion,"
74,1075.0,나누기,True,False,9721.0,4.0,88.0,False,False,False,1.7566,True,"bruteforcing,math,"
75,1076.0,저항,True,False,10923.0,4.0,68.0,False,False,False,2.1944,True,"implementation,"
76,1077.0,넓이,True,False,108.0,20.0,17.0,False,False,False,4.8148,True,"convex_hull,geometry,line_intersection,point_in_convex_polygon,polygon_area,"
77,1078.0,뒤집음,True,False,99.0,20.0,26.0,False,False,False,6.7576,True,"bruteforcing,math,"
78,1079.0,마피아,True,False,523.0,14.0,22.0,False,False,False,4.8394,True,"bruteforcing,"
79,1080.0,행렬,True,False,6668.0,10.0,75.0,False,False,False,2.3904,True,"greedy,"
80,1081.0,합,True,False,777.0,15.0,66.0,False,False,False,2.4569,True,"math,"
81,1082.0,방 번호,True,False,1089.0,13.0,65.0,False,False,False,3.2801,True,"dp,greedy,"
82,1083.0,소트,True,False,1569.0,11.0,69.0,False,False,False,3.6182,True,"greedy,sorting,"
83,1084.0,방 번호 2,True,False,63.0,19.0,17.0,False,False,False,7.5714,True,"greedy,implementation,"
84,1085.0,직사각형에서 탈출,True,False,46872.0,3.0,163.0,False,False,False,1.5494,True,"geometry,math,"
85,1086.0,박성원,True,False,1622.0,16.0,7.0,False,False,True,3.9322,True,"bitmask,dp,dp_bitfield,"
86,1087.0,쥐 잡기,True,False,242.0,17.0,29.0,False,False,False,4.4711,True,"ternary_search,"
87,1088.0,케이크,True,False,157.0,19.0,32.0,False,False,False,2.9108,True,"greedy,"
88,1089.0,스타트링크 타워,True,False,623.0,12.0,36.0,False,False,False,3.6645,True,"implementation,math,probability,"
89,1090.0,체커,True,False,180.0,17.0,24.0,False,False,False,2.4,True,"bruteforcing,"
90,1091.0,카드 섞기,True,False,682.0,12.0,29.0,False,False,False,2.1979,True,"implementation,simulation,"
91,1092.0,배,True,False,4047.0,11.0,94.0,False,False,False,4.1767,True,"greedy,sorting,"
92,1093.0,스티커 수집,True,False,118.0,18.0,20.0,False,False,False,4.8136,True,"binary_search,bruteforcing,mitm,"
93,1094.0,막대기,True,False,16711.0,6.0,97.0,False,False,False,1.3316,True,"bitmask,math,"
94,1095.0,마법의 구슬,True,False,146.0,16.0,24.0,False,False,False,5.8699,True,"math,number_theory,primality_test,sieve,"
95,1096.0,종이 접기,True,False,61.0,18.0,12.0,False,False,False,3.3279,True,"bruteforcing,"
96,1097.0,마법의 문자열,True,False,273.0,16.0,34.0,False,False,False,2.1795,True,"bruteforcing,kmp,string,"
97,1098.0,쌍둥이 마을,True,False,38.0,19.0,4.0,False,False,False,5.8158,True,"bitmask,dp,dp_bitfield,"
98,1099.0,알 수 없는 문장,True,False,464.0,13.0,17.0,False,False,False,3.0388,True,"dp,"
99,1100.0,하얀 칸,True,False,14620.0,4.0,72.0,False,False,False,1.3999,True,"implementation,string,"
100,1101.0,카드 정리 1,True,False,119.0,12.0,12.0,False,False,False,2.916,True,"bruteforcing,greedy,"
101,1102.0,발전소,True,False,2160.0,16.0,110.0,False,False,False,3.9597,True,"bitmask,dp,dp_bitfield,"
102,1103.0,게임,True,False,2924.0,14.0,102.0,False,False,False,4.751,True,"dfs,dp,graphs,graph_traversal,"
103,1104.0,패턴,True,False,36.0,18.0,9.0,False,False,False,7.2222,True,"case_work,implementation,string,"
104,1105.0,팔,True,False,2228.0,10.0,40.0,False,False,False,3.1562,True,"greedy,math,"
105,1106.0,호텔,True,False,2227.0,11.0,72.0,False,False,False,2.8833,True,"dp,knapsack,"
106,1107.0,리모컨,True,False,16013.0,11.0,220.0,False,False,False,4.3557,True,"bruteforcing,"
107,1108.0,검색 엔진,True,False,245.0,18.0,33.0,False,False,False,5.2163,True,"data_structures,graphs,hash_set,scc,topological_sorting,"
108,1109.0,섬,True,False,148.0,18.0,28.0,False,False,False,4.3243,True,"bfs,dfs,graphs,graph_traversal,implementation,"
109,1110.0,더하기 사이클,True,False,96992.0,5.0,133.0,False,False,False,2.1419,True,"implementation,math,"
110,1111.0,IQ Test,True,False,1687.0,13.0,106.0,False,False,False,5.1292,True,"bruteforcing,case_work,implementation,math,"
111,1112.0,진법 변환,True,False,281.0,14.0,25.0,False,False,False,2.3488,True,"implementation,math,number_theory,"
112,1113.0,수영장 만들기,True,False,1057.0,15.0,69.0,False,False,False,2.7483,True,"bfs,graphs,graph_traversal,implementation,simulation,"
113,1114.0,통나무 자르기,True,False,664.0,15.0,50.0,False,False,False,4.6898,True,"binary_search,greedy,parametric_search,"
114,1115.0,순열,True,False,159.0,15.0,15.0,False,False,False,2.1006,True,"graphs,"
115,1116.0,순열 2,True,False,37.0,19.0,13.0,False,False,False,3.7027,True,"graphs,greedy,"
116,1117.0,색칠 1,True,False,339.0,11.0,18.0,False,False,False,3.2832,True,"implementation,math,"
117,1118.0,색칠 2,True,False,13.0,19.0,5.0,False,False,False,1.6923,True,"geometry,implementation,sorting,sweeping,"
118,1119.0,그래프,True,False,68.0,14.0,13.0,False,False,False,4.5882,True,"dfs,graphs,graph_traversal,"
119,1120.0,문자열,True,False,8547.0,7.0,55.0,False,False,False,1.7525,True,"bruteforcing,string,"
120,1121.0,도형,True,False,90.0,18.0,12.0,False,False,False,4.0222,True,"dp,knapsack,math,"
121,1122.0,뒤집기,True,False,66.0,17.0,14.0,False,False,False,5.7121,True,"bfs,case_work,graphs,graph_traversal,math,"
122,1123.0,셔플,True,False,22.0,22.0,6.0,False,False,False,3.4091,True,"exponentiation_by_squaring,math,"
123,1124.0,언더프라임,True,False,1365.0,10.0,31.0,False,False,False,2.5121,True,"math,number_theory,primality_test,sieve,"
124,1125.0,바닥 장식,True,False,27.0,17.0,8.0,False,False,False,7.1481,True,"case_work,greedy,math,"
125,1126.0,같은 탑,True,False,1499.0,18.0,161.0,False,False,False,3.8372,True,"dp,"
126,1127.0,떡국,True,False,47.0,22.0,10.0,False,False,False,1.8511,True,"flow,mfmc,"
127,1128.0,피보나치 냅색,True,False,81.0,20.0,9.0,False,False,False,5.963,True,"math,"
128,1129.0,키,True,False,53.0,18.0,15.0,False,False,False,2.9057,True,"greedy,sorting,"
129,1130.0,종이 레이싱,True,False,8.0,21.0,4.0,False,False,False,6.875,True,"bfs,geometry,graphs,graph_traversal,line_intersection,"
130,1131.0,숫자,True,False,162.0,16.0,23.0,False,False,False,3.1111,True,"dfs,dp,graphs,graph_traversal,"
131,1132.0,합,True,False,923.0,13.0,76.0,False,False,False,3.1452,True,"greedy,"
132,1133.0,반복되지 않는 단어,True,False,38.0,16.0,5.0,False,False,False,2.4211,True,"backtracking,recursion,"
133,1134.0,식,True,False,26.0,21.0,4.0,False,False,False,6.7692,True,"bruteforcing,dp,implementation,"
134,1135.0,뉴스 전하기,True,False,1254.0,14.0,102.0,False,False,False,2.1778,True,"dp,dp_tree,greedy,sorting,trees,"
135,1136.0,조각 놓기,True,False,20.0,16.0,9.0,False,False,False,6.15,True,"dp,"
136,1137.0,로봇 레이스,True,False,12.0,17.0,3.0,False,False,False,1.8333,True,"bfs,dp,graphs,graph_traversal,"
137,1138.0,한 줄로 서기,True,False,5711.0,9.0,59.0,False,False,False,1.681,True,"implementation,"
138,1139.0,울타리,True,False,73.0,15.0,9.0,False,False,False,2.2877,True,"bitmask,dp,dp_bitfield,"
139,1140.0,요금,True,False,27.0,19.0,5.0,False,False,False,6.1852,True,"greedy,implementation,math,"
140,1141.0,접두사,True,False,1123.0,10.0,26.0,False,False,False,1.9234,True,"greedy,sorting,string,trees,"
141,1142.0,피자,True,False,25.0,17.0,7.0,False,False,False,3.68,True,"geometry,"
142,1143.0,경찰,True,False,37.0,19.0,8.0,False,False,False,3.5676,True,"graphs,scc,"
143,1144.0,싼 비용,True,False,107.0,23.0,4.0,False,False,True,3.3364,True,"dp,dp_connection_profile,"
144,1145.0,적어도 대부분의 배수,True,False,5325.0,5.0,60.0,False,False,False,1.6162,True,"bruteforcing,"
145,1146.0,지그재그 서기,True,False,497.0,17.0,55.0,False,False,False,2.3139,True,"combinatorics,dp,math,"
146,1147.0,BOJ 소풍,True,False,29.0,18.0,5.0,False,False,False,2.9655,True,"combinatorics,geometry,math,"
147,1148.0,단어 만들기,True,False,268.0,11.0,18.0,False,False,False,2.4776,True,"implementation,string,"
148,1149.0,RGB거리,True,False,40266.0,10.0,8.0,False,False,True,1.8586,True,"dp,"
149,1150.0,백업,True,False,443.0,22.0,91.0,False,False,False,3.8691,True,"data_structures,greedy,priority_queue,"
150,1151.0,그림자,True,False,18.0,18.0,6.0,False,False,False,3.5,True,"case_work,convex_hull,geometry,geometry_3d,polygon_area,"
151,1152.0,단어의 개수,True,False,82613.0,4.0,87.0,False,False,True,3.0685,True,"implementation,string,"
152,1153.0,네 개의 소수,True,False,932.0,13.0,60.0,False,False,False,2.5097,True,"math,number_theory,primality_test,sieve,"
153,1154.0,팀 편성,True,False,73.0,16.0,28.0,False,False,False,3.2055,True,"graphs,graph_traversal,"
154,1155.0,변형 하노이,True,False,90.0,17.0,7.0,False,False,False,2.2667,True,"ad_hoc,dp,"
155,1156.0,장난감,True,False,19.0,21.0,4.0,False,False,False,3.5789,True,"data_structures,deque,greedy,ternary_search,"
156,1157.0,단어 공부,True,False,74999.0,5.0,123.0,False,False,False,2.5238,True,"implementation,string,"
157,1158.0,요세푸스 문제,True,False,32132.0,7.0,128.0,False,False,False,2.065,True,"data_structures,implementation,queue,"
158,1159.0,농구 경기,True,False,8536.0,4.0,56.0,False,False,False,1.9107,True,"implementation,string,"
159,1160.0,Random Number Generator,True,False,120.0,16.0,30.0,False,False,False,3.6917,True,"exponentiation_by_squaring,math,"
160,1161.0,버스,True,False,54.0,18.0,18.0,False,False,False,2.0926,True,"data_structures,greedy,lazyprop,segtree,"
161,1162.0,도로포장,True,False,1837.0,15.0,118.0,False,False,False,4.6315,True,"dijkstra,dp,graphs,"
162,1163.0,증가하는 리스트,True,False,10.0,21.0,2.0,False,False,False,6.1,True,"dp,implementation,string,"
163,1164.0,가리기,True,False,26.0,20.0,6.0,False,False,False,7.5,True,"ad_hoc,backtracking,greedy,"
164,1165.0,단어퍼즐,True,False,36.0,23.0,15.0,False,False,False,2.4444,True,"data_structures,dfs,graphs,graph_traversal,parsing,precomputation,string,trees,trie,"
165,1166.0,선물,True,False,743.0,8.0,17.0,False,False,False,4.8614,True,"binary_search,"
166,1167.0,트리의 지름,True,False,11321.0,14.0,241.0,False,False,False,2.9499,True,"dfs,graphs,graph_traversal,trees,"
167,1168.0,요세푸스 문제 2,True,False,1179.0,18.0,114.0,False,False,False,3.1476,True,"data_structures,segtree,"
168,1169.0,정사각형 진열,True,False,25.0,16.0,12.0,False,False,False,4.6,True,"data_structures,geometry,greedy,stack,"
169,1170.0,선인장의 개수,True,False,77.0,18.0,15.0,False,False,False,2.3247,True,"cactus,dfs,graphs,graph_traversal,"
170,1171.0,사오정,True,False,13.0,19.0,4.0,False,False,False,3.0769,True,"dp,"
171,1172.0,선인장 Automorphisms,True,False,6.0,24.0,1.0,False,False,False,3.3333,True,
172,1173.0,운동,True,False,2707.0,4.0,42.0,False,False,False,2.3554,True,"implementation,simulation,"
173,1174.0,줄어드는 수,True,False,1408.0,11.0,56.0,False,False,False,2.3977,True,"backtracking,bruteforcing,"
174,1175.0,배달,True,False,675.0,15.0,32.0,False,False,False,3.5007,True,"bfs,graphs,graph_traversal,"
175,1176.0,섞기,True,False,164.0,15.0,25.0,False,False,False,2.5,True,"bitmask,dp,dp_bitfield,"
176,1177.0,조쌤포스,True,False,57.0,16.0,17.0,False,False,False,4.5263,True,"case_work,geometry,math,sweeping,"
177,1178.0,간선 추가,True,False,86.0,16.0,21.0,False,False,False,3.2791,True,"eulerian_path,graphs,"
178,1179.0,마지막 요세푸스 문제,True,False,221.0,19.0,33.0,False,False,False,2.629,True,"dp,math,recursion,"
179,1180.0,선인장의 지름,True,False,32.0,23.0,6.0,False,False,False,3.5,True,"biconnected_component,cactus,data_structures,dp,dp_tree,graphs,trees,"
180,1181.0,단어 정렬,True,False,46028.0,6.0,128.0,False,False,False,2.4772,True,"sorting,string,"
181,1182.0,부분수열의 합,True,False,20917.0,9.0,113.0,False,False,False,2.2746,True,"backtracking,bruteforcing,"
182,1183.0,약속,True,False,392.0,9.0,20.0,False,False,False,2.6403,True,"math,sorting,"
183,1184.0,귀농,True,False,307.0,16.0,22.0,False,False,False,2.1824,True,"bruteforcing,data_structures,hash_set,prefix_sum,"
184,1185.0,유럽여행,True,False,477.0,17.0,63.0,False,False,False,1.5409,True,"graphs,mst,"
185,1186.0,직사각형 색칠하기,True,False,47.0,12.0,6.0,False,False,False,3.6383,True,"case_work,greedy,sorting,"
186,1187.0,숫자 놀이,True,False,159.0,21.0,38.0,False,False,False,2.5409,True,"constructive,divide_and_conquer,math,"
187,1188.0,음식 평론가,True,False,2192.0,12.0,64.0,False,False,False,2.0666,True,"euclidean,math,number_theory,"
188,1189.0,컴백홈,True,False,2011.0,10.0,44.0,False,False,False,1.8399,True,"backtracking,bruteforcing,dfs,graphs,graph_traversal,"
189,1190.0,골 세레모니,True,False,3.0,23.0,1.0,False,False,False,9.3333,True,
190,1191.0,게임,True,False,7.0,21.0,1.0,False,False,False,6.2857,True,"bfs,data_structures,dp,game_theory,graphs,graph_traversal,hash_set,tree_set,"
191,1192.0,장갑,True,False,19.0,22.0,4.0,False,False,False,3.1579,True,"bitmask,math,"
192,1193.0,분수찾기,True,False,45483.0,6.0,119.0,False,False,False,1.9483,True,"implementation,math,"
193,1194.0,"달이 차오른다, 가자.",True,False,4171.0,15.0,145.0,False,False,False,2.6545,True,"bfs,bitmask,graphs,graph_traversal,"
194,1195.0,킥다운,True,False,267.0,11.0,17.0,False,False,False,3.176,True,"bruteforcing,implementation,"
195,1196.0,잭 바우어,True,False,54.0,22.0,20.0,False,False,False,11.4259,True,"arbitrary_precision,calculus,math,numerical_analysis,"
196,1197.0,최소 스패닝 트리,True,False,16873.0,12.0,204.0,False,False,True,2.4495,True,"mst,graphs,"
197,1198.0,삼각형으로 자르기,True,False,476.0,9.0,16.0,False,False,False,1.855,True,"bruteforcing,geometry,math,"
198,1199.0,오일러 회로,True,False,452.0,17.0,72.0,False,False,False,8.115,True,"dfs,eulerian_path,graphs,graph_traversal,"
199,1200.0,기상예측,True,False,81.0,18.0,18.0,False,False,False,1.9136,True,"binary_search,bruteforcing,dp,parametric_search,prefix_sum,"
200,1201.0,NMK,True,False,1283.0,18.0,96.0,False,False,False,2.9275,True,"constructive,greedy,math,"
201,1202.0,보석 도둑,True,False,8913.0,14.0,198.0,False,False,False,4.5688,True,"data_structures,greedy,priority_queue,sorting,"
202,1203.0,게임,True,False,6.0,16.0,1.0,False,False,False,14.1667,True,"math,"
203,1204.0,팰린드롬의 개수,True,False,42.0,21.0,6.0,False,False,False,1.619,True,"dp,string,"
204,1205.0,등수 구하기,True,False,3217.0,7.0,46.0,False,False,False,4.037,True,"implementation,"
205,1206.0,사람의 수,True,False,143.0,9.0,9.0,False,False,False,7.7413,True,"bruteforcing,math,"
206,1207.0,종이 자르기,True,False,31.0,14.0,8.0,False,False,False,10.1613,True,"backtracking,bruteforcing,implementation,"
207,1208.0,부분수열의 합 2,True,False,4081.0,15.0,176.0,False,False,False,4.0965,True,"binary_search,mitm,"
208,1209.0,단조수열 만들기,True,False,189.0,17.0,45.0,False,False,False,2.7672,True,"dp,"
209,1210.0,마피아,True,False,319.0,20.0,48.0,False,False,False,3.9122,True,"flow,mfmc,"
210,1211.0,보일의 법칙,True,False,21.0,21.0,5.0,False,False,False,2.0,True,"bruteforcing,combinatorics,dp,math,number_theory,"
211,1212.0,8진수 2진수,True,False,11738.0,4.0,107.0,False,False,False,2.792,True,"implementation,math,string,"
212,1213.0,팰린드롬 만들기,True,False,6671.0,8.0,75.0,False,False,False,2.4368,True,"greedy,implementation,string,"
213,1214.0,쿨한 물건 구매,True,False,655.0,16.0,107.0,False,False,False,4.7756,True,"bruteforcing,math,number_theory,"
214,1215.0,잘못 작성한 요세푸스 코드,True,False,150.0,17.0,19.0,False,False,False,3.6533,True,"math,number_theory,"
215,1217.0,하우스 M.D.,True,False,151.0,17.0,28.0,False,False,False,2.1921,True,"2_sat,graphs,scc,"
216,1218.0,로봇,True,False,25.0,25.0,4.0,False,False,False,2.28,True,"coordinate_compression,data_structures,geometry,implementation,sweeping,"
217,1219.0,오민식의 고민,True,False,1447.0,16.0,69.0,False,False,False,5.812,True,"bellman_ford,graphs,graph_traversal,"
218,1220.0,MEGACITY,True,False,31.0,19.0,9.0,False,False,False,5.5484,True,"coordinate_compression,dijkstra,graphs,graph_traversal,"
219,1221.0,가까운 점,True,False,16.0,19.0,5.0,False,False,False,17.875,True,"divide_and_conquer,geometry,geometry_3d,sweeping,"
220,1222.0,홍준 프로그래밍 대회,True,False,439.0,14.0,31.0,False,False,False,4.1435,True,"math,number_theory,"
221,1223.0,마법의 돌,True,False,2.0,0.0,0.0,False,False,False,8.0,True,
222,1224.0,분수,True,False,8.0,20.0,3.0,False,False,False,4.75,True,"extended_euclidean,math,number_theory,"
223,1225.0,이상한 곱셈,True,False,5124.0,4.0,74.0,False,False,False,2.6366,True,"implementation,math,string,"
224,1226.0,국회,True,False,199.0,17.0,40.0,False,False,False,3.0905,True,"dp,greedy,knapsack,sorting,"
225,1227.0,그녀의 마음,True,False,22.0,19.0,3.0,False,False,False,2.6364,True,"ad_hoc,bfs,case_work,graphs,graph_traversal,math,"
226,1228.0,전쟁,True,False,6.0,17.0,1.0,False,False,False,5.5,True,"data_structures,dp,dp_tree,hash_set,knapsack,trees,"
227,1229.0,육각수,True,False,306.0,12.0,29.0,False,False,False,2.2974,True,"dp,math,precomputation,"
228,1230.0,문자열 거리,True,False,83.0,15.0,8.0,False,False,False,3.4096,True,"dp,"
229,1231.0,주식왕 동호,True,False,129.0,15.0,19.0,False,False,False,3.6357,True,"dp,knapsack,"
230,1232.0,체스,True,False,8.0,22.0,4.0,False,False,False,3.125,True,"ad_hoc,bruteforcing,graphs,graph_traversal,"
231,1233.0,주사위,True,False,2682.0,4.0,32.0,False,False,False,1.8356,True,"bruteforcing,implementation,"
232,1234.0,크리스마스 트리,True,False,626.0,14.0,38.0,False,False,False,2.139,True,"combinatorics,dp,math,"
233,1235.0,학생 번호,True,False,1719.0,7.0,28.0,False,False,False,2.0576,True,"implementation,string,"
234,1236.0,성 지키기,True,False,4427.0,5.0,46.0,False,False,False,2.3982,True,"implementation,"
235,1237.0,정ㅋ벅ㅋ,True,False,18003.0,0.0,10.0,False,False,True,3.1519,False,
236,1238.0,파티,True,False,12782.0,13.0,188.0,False,False,False,2.0844,True,"dijkstra,graphs,"
237,1239.0,차트,True,False,341.0,11.0,19.0,False,False,False,2.1496,True,"bruteforcing,"
238,1240.0,노드사이의 거리,True,False,2626.0,11.0,63.0,False,False,False,1.8877,True,"bfs,dfs,graphs,graph_traversal,trees,"
239,1241.0,머리 톡톡,True,False,360.0,11.0,23.0,False,False,False,3.1028,True,"math,number_theory,primality_test,"
240,1242.0,소풍,True,False,360.0,15.0,15.0,False,False,False,3.2278,True,"math,"
241,1243.0,팰린드롬,True,False,84.0,22.0,22.0,False,False,False,2.3333,True,"dp,string,"
242,1244.0,스위치 켜고 끄기,True,False,8134.0,7.0,55.0,False,False,False,5.03,True,"implementation,simulation,"
